,GENE_ID,GENE_NAME,GENE_POSLEFT,GENE_POSRIGHT,GENE_STRAND
4096,ECK120004117,yghX_2,3147266,3147619,reverse
4097,ECK120004118,gpr,3147897,3148937,forward
4098,ECK120004119,yqhA,3148977,3149471,reverse
4101,ECK120004122,yqhC,3154262,3155218,reverse
4102,ECK120004123,yqhD,3155355,3156518,forward
4103,ECK120004124,dkgA,3156623,3157450,forward
4104,ECK120004125,yqhG,3157650,3158576,forward
4105,ECK120004126,yqhH,3158627,3158884,forward
4106,ECK120004127,ygiQ,3158927,3161146,reverse
4107,ECK120004128,ygiS,3166111,3167718,reverse
4108,ECK120004129,mqsA,3167851,3168246,reverse
4109,ECK120004130,mqsR,3168248,3168544,reverse
4110,ECK120004131,ygiV,3168749,3169231,reverse
4111,ECK120004132,ygiW,3169284,3169676,reverse
4112,ECK120004133,qseB,3169828,3170487,forward
4113,ECK120004134,ygiZ,3171879,3172211,reverse
4114,ECK120004135,yqiA,3175425,3176006,reverse
4115,ECK120004136,cpdA,3176006,3176833,reverse
4116,ECK120004137,yqiB,3176858,3177280,reverse
4117,ECK120004138,ubiK,3184840,3185130,forward
4118,ECK120004139,insC-5,3186187,3186552,forward
4119,ECK120004140,insD-5,3186510,3187415,forward
4120,ECK120004141,yqiG,3187400,3189865,forward
4121,ECK120004142,yqiH,3189881,3190630,forward
4122,ECK120004143,yqiI,3190632,3191696,forward
4123,ECK120004144,yqiJ,3192208,3192837,forward
4124,ECK120004145,yqiK,3192864,3194525,forward
4125,ECK120004146,rfaE,3195320,3196753,reverse
4126,ECK120004147,yqjH,3215727,3216491,reverse
4127,ECK120004148,yqjI,3216779,3217402,forward
4128,ECK120004149,aer,3217556,3219076,reverse
4129,ECK120004150,patA,3219494,3220873,forward
4130,ECK120004151,ygjH,3220915,3221247,reverse
4131,ECK120004152,ygjJ,3227801,3228871,forward
4132,ECK120004153,ygjK,3228888,3231239,forward
4133,ECK120004154,higA,3233728,3234144,reverse
4134,ECK120004155,higB,3234141,3234455,reverse
4135,ECK120004156,rlmG,3234739,3235875,reverse
4136,ECK120004157,ygjP,3235960,3236463,forward
4137,ECK120004158,ygjQ,3236540,3237232,forward
4138,ECK120004159,ygjR,3237311,3238297,forward
4139,ECK120004160,alx,3238580,3239545,forward
4140,ECK120004161,ygjV,3241193,3241744,reverse
4141,ECK120004162,yqjA,3247773,3248435,forward
4142,ECK120004163,mzrA,3248439,3248822,forward
4143,ECK120004164,yqjC,3248969,3249337,forward
4144,ECK120004165,yqjD,3249375,3249680,forward
4145,ECK120004166,yqjE,3249683,3250087,forward
4146,ECK120004167,yqjK,3250077,3250376,forward
4147,ECK120004168,yqjF,3250562,3250954,forward
4148,ECK120004169,yqjG,3251024,3252010,forward
4149,ECK120004170,yhaH,3252304,3252669,forward
4150,ECK120004171,yhaI,3252911,3253267,forward
4151,ECK120004172,yhaJ,3253318,3254214,reverse
4152,ECK120004173,yhaK,3254319,3255020,forward
4153,ECK120004174,yhaL,3255043,3255207,forward
4154,ECK120004175,yhaM,3255341,3256651,reverse
4155,ECK120004176,tdcG,3258285,3259649,reverse
4156,ECK120004177,tdcF,3259721,3260110,reverse
4157,ECK120004178,tdcE,3260124,3262418,reverse
4158,ECK120004179,yhaV,3277337,3277801,forward
4159,ECK120004180,agaR,3277856,3278665,reverse
4160,ECK120004181,kbaZ,3278914,3280194,forward
4161,ECK120004182,agaV,3280217,3280690,forward
4162,ECK120004183,agaW,3280701,3281102,forward
4163,ECK120004184,agaS,3281976,3283130,forward
4164,ECK120004185,agaD,3285478,3286269,forward
4165,ECK120004186,agaI,3286270,3287025,forward
4166,ECK120004187,yraH,3287426,3288010,forward
4167,ECK120004188,yraI,3288090,3288785,forward
4168,ECK120004189,yraJ,3288814,3291330,forward
4169,ECK120004190,yraK,3291341,3292432,forward
4170,ECK120004191,rsmI,3292475,3293335,reverse
4171,ECK120004192,lpoA,3293400,3295436,forward
4172,ECK120004193,yraN,3295394,3295789,forward
4173,ECK120004194,yraP,3296409,3296984,forward
4174,ECK120004195,yraQ,3297098,3298138,reverse
4175,ECK120004196,yraR,3298211,3298846,reverse
4176,ECK120004197,yhbO,3298974,3299492,forward
4177,ECK120004198,yhbP,3299472,3299915,reverse
4178,ECK120004199,yhbQ,3299966,3300268,forward
4179,ECK120004200,yhbS,3300255,3300758,reverse
4180,ECK120004201,yhbT,3300752,3301276,reverse
4181,ECK120004202,yhbU,3301485,3302480,forward
4182,ECK120004203,yhbV,3302489,3303367,forward
4183,ECK120004204,yhbW,3303448,3304455,forward
4184,ECK120004205,yhbX,3319988,3321613,reverse
4185,ECK120004206,obgE,3330582,3331754,reverse
4186,ECK120004207,ibaG,3336549,3336803,reverse
4187,ECK120004208,mlaB,3336963,3337256,reverse
4188,ECK120004209,mlaC,3337256,3337891,reverse
4189,ECK120004210,kdsD,3341266,3342252,forward
4190,ECK120004211,kdsC,3342273,3342839,forward
4191,ECK120004212,lptC,3342836,3343411,forward
4192,ECK120004213,lptA,3343380,3343937,forward
4193,ECK120004214,yrbL,3348452,3349084,forward
4194,ECK120004215,mtgA,3349081,3349809,reverse
4195,ECK120004216,yhcC,3353121,3354050,reverse
4196,ECK120004217,yhcD,3362807,3365188,forward
4197,ECK120004218,yhcE_1,3365185,3365664,forward
4198,ECK120004219,insH-10,3365702,3366718,reverse
4199,ECK120004220,yhcF,3366926,3367642,forward
4200,ECK120004221,yhcG,3367827,3368954,forward
4201,ECK120004222,yhcH,3369014,3369478,reverse
4202,ECK120004223,nanK,3369475,3370350,reverse
4203,ECK120004224,nanE,3370347,3371036,reverse
4204,ECK120004225,nanR,3373698,3374489,reverse
4205,ECK120004226,dcuD,3374869,3376236,forward
4206,ECK120004227,zapE,3378870,3379997,reverse
4207,ECK120004228,yhcB,3380191,3380589,forward
4208,ECK120004229,degQ,3380743,3382110,forward
4209,ECK120004230,yhcN,3385538,3385801,forward
4210,ECK120004231,yhcO,3385857,3386129,reverse
4211,ECK120004232,aaeB,3386221,3388188,reverse
4212,ECK120004233,aaeA,3388194,3389126,reverse
4213,ECK120004234,aaeX,3389134,3389337,reverse
4214,ECK120004235,aaeR,3389520,3390449,forward
4215,ECK120004236,tldD,3390583,3392028,reverse
4216,ECK120004237,yhdP,3392458,3396258,reverse
4217,ECK120004238,b3254,3404516,3404617,reverse
4218,ECK120004239,yhdT,3407375,3407617,forward
4219,ECK120004240,yhdU,3412621,3412800,forward
4220,ECK120004241,yhdV,3418390,3418611,forward
4221,ECK120004242,yrdA,3429236,3429790,forward
4222,ECK120004243,yrdB,3429766,3430023,reverse
4223,ECK120004244,tsaC,3430843,3431415,reverse
4224,ECK120004245,yrdD,3431420,3431962,reverse
4225,ECK120004246,gspA,3453929,3455398,reverse
4226,ECK120004247,gspC,3455578,3456393,forward
4227,ECK120004248,gspD,3456377,3458329,forward
4228,ECK120004249,gspE,3458339,3459820,forward
4229,ECK120004250,gspF,3459817,3461013,forward
4230,ECK120004251,gspG,3461023,3461460,forward
4231,ECK120004252,gspH,3461468,3461977,forward
4232,ECK120004253,gspI,3461974,3462351,forward
4233,ECK120004254,gspJ,3462344,3462931,forward
4234,ECK120004255,gspK,3462924,3463907,forward
4235,ECK120004256,gspL,3463922,3465085,forward
4236,ECK120004257,tusB,3474678,3474965,reverse
4237,ECK120004258,tusC,3474973,3475332,reverse
4238,ECK120004259,tusD,3475332,3475718,reverse
4239,ECK120004260,yheO,3475718,3476440,reverse
4240,ECK120004261,fkpA,3476607,3477419,reverse
4241,ECK120004262,kefG,3480607,3481161,reverse
4242,ECK120004263,yheT,3483202,3484224,forward
4243,ECK120004264,yheU,3484218,3484436,forward
4244,ECK120004265,yhfK,3486791,3488893,forward
4245,ECK120004266,yhfL,3499448,3499615,forward
4246,ECK120004267,frlB,3501268,3502290,forward
4247,ECK120004268,frlC,3502340,3503170,forward
4248,ECK120004269,frlD,3503167,3503952,forward
4249,ECK120004270,frlR,3504052,3504783,forward
4250,ECK120004271,yhfS,3504935,3506020,reverse
4251,ECK120004272,yhfT,3506032,3507336,reverse
4252,ECK120004273,yhfU,3507348,3507701,reverse
4253,ECK120004274,php,3507712,3508590,reverse
4254,ECK120004275,yhfW,3508587,3509813,reverse
4255,ECK120004276,yhfX,3509813,3510976,reverse
4256,ECK120004277,yhfY,3511060,3511422,reverse
4257,ECK120004278,yhfZ,3511439,3512344,reverse
4258,ECK120004279,hofP,3520615,3521019,reverse
4259,ECK120004280,hofO,3521009,3521449,reverse
4260,ECK120004281,hofN,3521433,3521972,reverse
4261,ECK120004282,hofM,3521972,3522751,reverse
4262,ECK120004283,nudE,3525589,3526149,reverse
4263,ECK120004284,yrfF,3526469,3528604,forward
4264,ECK120004285,yrfG,3528669,3529337,forward
4265,ECK120004286,hslR,3529348,3529749,forward
4266,ECK120004287,hslO,3529774,3530652,forward
4267,ECK120004288,yhgE,3530715,3532439,reverse
4268,ECK120004289,yhgF,3537385,3539706,forward
4269,ECK120004290,yhgH,3544882,3545565,forward
4270,ECK120004291,nfuA,3545624,3546199,forward
4271,ECK120004292,rtcA,3555833,3556849,reverse
4272,ECK120004293,rtcB,3556853,3558079,reverse
4273,ECK120004294,yzgL,3563724,3564005,reverse
4274,ECK120004295,yhgN,3575071,3575664,forward
4275,ECK120004296,yhhW,3578950,3579645,reverse
4276,ECK120004297,yhhX,3579768,3580805,reverse
4277,ECK120004298,yhhY,3581138,3581626,forward
4278,ECK120004299,yhhZ,3581863,3583041,forward
4279,ECK120004300,yrhA,3583041,3583454,forward
4280,ECK120004301,insA-6,3583483,3583758,forward
4281,ECK120004302,insB-6,3583677,3584180,forward
4282,ECK120004303,yrhB,3584759,3585043,forward
4283,ECK120004304,dcrB,3609955,3610512,forward
4284,ECK120004305,insH-11,3652182,3653198,reverse
4285,ECK120004306,insJ,3720680,3721201,forward
4286,ECK120004307,insK,3721198,3722049,forward
4287,ECK120004308,dgoR,3874471,3875160,reverse
4288,ECK120004309,yifO,3960012,3960287,reverse
4289,ECK120004310,yifN,3960242,3960460,reverse
4290,ECK120004311,rffT,3977525,3978604,forward
4291,ECK120004312,yzcX,3993850,3994335,forward
4292,ECK120004313,ysgA,4015354,4016169,reverse
4293,ECK120004314,tatA,4021945,4022214,forward
4294,ECK120004315,tatB,4022218,4022733,forward
4295,ECK120004316,ompL,4063603,4064295,reverse
4296,ECK120004317,cpxP,4105820,4106320,forward
4298,ECK120004319,alsR,4312101,4312991,reverse
4299,ECK120004320,phnE_2,4322443,4322811,reverse
4300,ECK120004321,yjcZ,4329360,4330238,forward
4301,ECK120004322,yjdF,4344929,4345558,reverse
4302,ECK120004323,dcuR,4349315,4350034,reverse
4303,ECK120004324,dcuS,4350031,4351662,reverse
4304,ECK120004325,yjdI,4351843,4352073,forward
4305,ECK120004326,yjdJ,4352085,4352357,forward
4306,ECK120004327,ghoS,4352584,4352880,forward
4307,ECK120004328,fxsA,4368664,4369140,forward
4308,ECK120004329,yjeH,4369156,4370412,reverse
4309,ECK120004330,yjeI,4372809,4373162,forward
4310,ECK120004331,yjeJ,4373365,4374234,reverse
4311,ECK120004332,epmB,4374629,4375657,reverse
4312,ECK120004333,blc,4377189,4377722,reverse
4313,ECK120004334,yjeN,4385393,4385707,forward
4314,ECK120004335,yjeO,4385704,4386018,forward
4315,ECK120004336,mscM,4386047,4389370,reverse
4316,ECK120004337,rsgA,4390457,4391509,reverse
4317,ECK120004338,orn,4391604,4392149,forward
4318,ECK120004339,queG,4392928,4394067,reverse
4319,ECK120004340,yjeT,4404386,4404583,forward
4320,ECK120004341,rlmB,4409275,4410006,forward
4321,ECK120004342,yjfI,4410133,4410534,forward
4322,ECK120004343,yjfJ,4410553,4411251,forward
4323,ECK120004344,yjfK,4411302,4411961,forward
4324,ECK120004345,yjfL,4411979,4412377,forward
4325,ECK120004346,yjfM,4412387,4413025,forward
4326,ECK120004347,yjfN,4416017,4416292,reverse
4327,ECK120004348,bsmA,4416441,4416770,reverse
4328,ECK120004349,yjfP,4416952,4417701,forward
4329,ECK120004350,ulaR,4417698,4418453,reverse
4330,ECK120004351,ulaG,4418561,4419625,reverse
4331,ECK120004352,ulaA,4419980,4421377,forward
4332,ECK120004353,ulaD,4422186,4422836,forward
4333,ECK120004354,ulaE,4422846,4423700,forward
4334,ECK120004355,ulaF,4423700,4424386,forward
4335,ECK120004356,yjfY,4424516,4424791,reverse
4336,ECK120004357,yjfZ,4426628,4427422,reverse
4337,ECK120004358,ytfA,4427769,4428095,forward
4338,ECK120004359,ytfB,4428079,4428717,reverse
4339,ECK120004360,fklB,4428935,4429555,forward
4340,ECK120004361,ytfE,4431321,4431983,reverse
4341,ECK120004362,ytfF,4432091,4433056,reverse
4342,ECK120004363,qorB,4433164,4434024,reverse
4343,ECK120004364,ytfH,4434113,4434493,forward
4344,ECK120004365,ytfI,4437707,4438645,forward
4345,ECK120004366,ytfJ,4438708,4439262,reverse
4346,ECK120004367,ytfK,4439587,4439793,forward
4347,ECK120004368,ytfL,4439872,4441215,reverse
4348,ECK120004369,tamA,4442382,4444115,forward
4349,ECK120004370,tamB,4444112,4447891,forward
4350,ECK120004371,ytfP,4447894,4448235,forward
4351,ECK120004372,ridA,4470527,4470913,reverse
4353,ECK120004374,yjgH,4472814,4473209,reverse
4354,ECK120004375,bdcA,4473340,4474053,reverse
4356,ECK120004377,bdcR,4474124,4474717,forward
4357,ECK120004378,tabA,4474862,4475314,forward
4358,ECK120004379,yjgL,4475437,4477251,forward
4359,ECK120004380,rraB,4478473,4478889,forward
4360,ECK120004381,yjgM,4479034,4479537,reverse
4361,ECK120004382,yjgN,4479730,4480926,forward
4362,ECK120004383,lptF,4486218,4487318,forward
4363,ECK120004384,lptG,4487318,4488400,forward
4364,ECK120004385,yjgR,4488561,4490063,reverse
4365,ECK120004386,idnR,4490141,4491139,reverse
4366,ECK120004387,idnO,4492587,4493351,reverse
4367,ECK120004388,idnD,4493375,4494406,reverse
4368,ECK120004389,insC-6,4498272,4498637,forward
4369,ECK120004390,insD-6,4498595,4499500,forward
4370,ECK120004391,yjgW,4499599,4499934,forward
4371,ECK120004392,yjgX_2,4500043,4500489,reverse
4372,ECK120004393,yjgX_1,4500432,4500791,reverse
4373,ECK120004394,yjgZ,4501260,4501589,forward
4374,ECK120004395,insG,4502103,4503431,reverse
4375,ECK120004396,yjhC,4505287,4506405,forward
4376,ECK120004397,yjhD,4506626,4506856,reverse
4377,ECK120004398,yjhE,4506861,4507109,forward
4378,ECK120004399,insN-2,4507197,4507463,forward
4379,ECK120004400,insI-3,4507466,4508617,reverse
4380,ECK120004401,insO-2,4508958,4509554,forward
4381,ECK120004402,yjhV,4509720,4510133,forward
4382,ECK120004403,insA-7,4518527,4518802,forward
4383,ECK120004404,yjhU,4519338,4520324,reverse
4384,ECK120004405,yjhG,4522127,4524094,reverse
4385,ECK120004406,yjhH,4524105,4525010,reverse
4386,ECK120004407,yjhI,4525015,4525803,reverse
4387,ECK120004408,sgcR,4526106,4526888,reverse
4388,ECK120004409,sgcE,4526905,4527537,reverse
4389,ECK120004410,sgcQ,4528111,4528917,reverse
4390,ECK120004411,yjhP,4532437,4533183,reverse
4391,ECK120004412,yjhQ,4533239,4533784,reverse
4392,ECK120004413,yjhR,4535015,4536031,forward
4393,ECK120004414,nanS,4536614,4537594,reverse
4394,ECK120004415,nanM,4537659,4538765,reverse
4395,ECK120004416,nanC,4538785,4539501,reverse
4396,ECK120004417,yjiC,4555490,4556320,reverse
4397,ECK120004418,iraD,4556993,4557385,forward
4398,ECK120004419,hypT,4557378,4558289,reverse
4399,ECK120004420,iadA,4558354,4559526,reverse
4400,ECK120004421,yjiG,4559539,4560000,reverse
4401,ECK120004422,yjiH,4559997,4560680,reverse
4402,ECK120004423,kptA,4560930,4561484,forward
4403,ECK120004424,yjiJ,4561497,4562675,reverse
4404,ECK120004425,yjiK,4562743,4563603,reverse
4405,ECK120004426,yjiL,4563922,4564689,reverse
4406,ECK120004427,yjiM,4564699,4565850,reverse
4407,ECK120004428,yjiN,4565966,4567246,reverse
4408,ECK120004429,rpnD,4568998,4569309,forward
4409,ECK120004430,yjiQ,4569358,4569918,forward
4410,ECK120004431,yjiR,4570162,4571574,reverse
4411,ECK120004432,yjiS,4571751,4571915,forward
4412,ECK120004433,yjiT,4572414,4573931,forward
4413,ECK120004434,symE,4579499,4579840,reverse
4414,ECK120004435,yjiX,4588876,4589079,reverse
4415,ECK120004436,btsT,4589129,4591279,reverse
4416,ECK120004437,lgoR,4594937,4595851,reverse
4417,ECK120004438,lgoD,4595990,4597012,forward
4418,ECK120004439,yjjP,4602088,4602858,reverse
4419,ECK120004440,yjjQ,4603477,4604202,forward
4420,ECK120004441,bglJ,4604160,4604837,forward
4421,ECK120004442,fhuF,4604875,4605663,reverse
4422,ECK120004443,rsmC,4606669,4607700,reverse
4423,ECK120004444,yjjU,4612411,4613484,forward
4424,ECK120004445,yjjV,4613481,4614260,forward
4425,ECK120004446,yjjW,4614680,4615543,reverse
4426,ECK120004447,yjjY,4640402,4640542,forward
4427,ECK120004448,feaB,1447519,1449018,forward
4428,ECK120004449,fruB,2262365,2263495,reverse
4429,ECK120004450,cysT,1991914,1991987,reverse
4430,ECK120004451,uxaC,3243329,3244741,reverse
4431,ECK120004452,nrdG,4459900,4460364,reverse
4432,ECK120004453,yaaI,11382,11786,reverse
4434,ECK120004455,ydbA_2,1470690,1474013,forward
4435,ECK120004456,gapC_1,1489961,1490713,reverse
4436,ECK120004457,gatR_1,2169693,2170139,reverse
4437,ECK120004458,molR_2,2197410,2199347,forward
4438,ECK120004459,molR_3,2199322,2200269,forward
4439,ECK120004460,srlA,2825832,2826395,forward
4440,ECK120004461,ilvG_1,3950560,3951543,forward
4441,ECK120004462,xapA,2524045,2524878,reverse
4442,ECK120004465,dgoD,3871850,3872998,reverse
4443,ECK120004466,rpe,3514382,3515059,reverse
4444,ECK120004467,thiM,2184513,2185301,reverse
4445,ECK120004468,hcaE,2669032,2670393,forward
4446,ECK120004469,mhpA,368611,370275,forward
4447,ECK120004470,mhpB,370277,371221,forward
4448,ECK120004471,mhpC,371239,372105,forward
4449,ECK120004472,mhpD,372115,372924,forward
4450,ECK120004473,mhpF,372921,373871,forward
4451,ECK120004474,hcaF,2670390,2670908,forward
4452,ECK120004475,ruvA,1945365,1945976,reverse
4453,ECK120004476,ruvB,1944346,1945356,reverse
4454,ECK120015142,istR,3853118,3853257,reverse
4455,ECK120015143,istR-1,3853118,3853192,reverse
4456,ECK120015144,sgcB,4530255,4530533,reverse
4457,ECK120015304,ymgF,1218983,1219201,forward
4458,ECK120016281,yhiM,3634841,3635893,forward
4459,ECK120016282,insA-4,1049833,1050108,forward
4460,ECK120016283,yafF,239190,239378,forward
4461,ECK120016284,ykfH,264026,264247,reverse
4462,ECK120016285,insX,280024,280362,reverse
4463,ECK120016286,ykgO,312374,312514,reverse
4464,ECK120016287,ylcG,573730,573870,forward
4465,ECK120016288,rzoD,578327,578509,forward
4466,ECK120016289,ybdZ,613942,614160,forward
4467,ECK120016290,ybdD,632182,632379,forward
4468,ECK120016291,kdpF,728732,728821,reverse
4469,ECK120016292,ybfQ,736445,736699,forward
4470,ECK120016293,cydX,774196,774309,forward
4471,ECK120016295,ymdF,1068081,1068254,forward
4472,ECK120016296,ymgH,1223465,1223686,forward
4473,ECK120016297,ymjB,1381789,1381902,forward
4474,ECK120016298,ymjC,1390680,1390862,reverse
4475,ECK120016300,ydaF,1419156,1419311,reverse
4476,ECK120016301,rzoR,1423400,1423585,forward
4477,ECK120016302,ydbJ,1441058,1441324,forward
4478,ECK120016303,hicA,1509286,1509462,forward
4479,ECK120016304,ynfO,1636756,1636989,forward
4480,ECK120016305,yniD,1805165,1805272,forward
4481,ECK120016306,yobH,1908925,1909164,forward
4482,ECK120016307,yecJ,1987507,1987758,reverse
4483,ECK120016308,yoeF,2078575,2078931,forward
4484,ECK120016310,yehK,2203972,2204289,forward
4485,ECK120016311,yohO,2215657,2215764,forward
4486,ECK120016312,arnE,2372557,2372892,forward
4487,ECK120016313,ypdJ,2476094,2476234,forward
4488,ECK120016314,ypeB,2527941,2528159,reverse
4489,ECK120016315,ypfN,2592762,2592962,forward
4490,ECK120016316,ypjJ,2776877,2777077,forward
4491,ECK120016317,arfA,3438431,3438649,reverse
4492,ECK120016318,yheV,3478592,3478792,reverse
4493,ECK120016319,ysaB,3725413,3725712,reverse
4494,ECK120016320,yibT,3776171,3776380,reverse
4495,ECK120016321,yicS,3840215,3840508,forward
4496,ECK120016322,yidD,3884816,3885073,forward
4497,ECK120016323,yifL,3994522,3994725,forward
4498,ECK120016324,ghoT,4352908,4353081,forward
4499,ECK120016325,topAI,4533796,4534053,reverse
4500,ECK120016326,yjjZ,4605804,4606040,forward
4501,ECK120016327,ytjA,4612128,4612289,forward
4502,ECK120016545,efeU_2,1081454,1082185,forward
4503,ECK120016921,yeiW,2265041,2265295,reverse
4504,ECK120016922,ymiA,1335124,1335288,forward
4505,ECK120016923,yciX,1335291,1335458,forward
4506,ECK120016925,yjhW,4509551,4509793,forward
4507,ECK120023906,insEF-1,315291,316453,forward
4508,ECK120023907,insEF-5,2170236,2171398,forward
4509,ECK120023908,insEF-2,391739,392901,reverse
4510,ECK120023909,insEF-3,566842,568004,forward
4511,ECK120023910,insEF-4,1094275,1095437,reverse
4512,ECK120023911,insAB-1,19811,20508,reverse
4513,ECK120023912,insAB-4,1049833,1050530,forward
4514,ECK120023913,insAB-2,279178,279875,reverse
4515,ECK120023914,insAB-3,290649,291346,reverse
4516,ECK120023915,insAB-5,1978518,1979215,reverse
4517,ECK120023916,insAB-6,3583483,3584180,forward
4518,ECK120023917,insCD-1,381351,382579,forward
4519,ECK120023918,insCD-2,1467921,1469149,reverse
4520,ECK120023919,insCD-3,2068952,2070180,reverse
4521,ECK120023920,insCD-4,2996372,2997600,reverse
4522,ECK120023921,insCD-5,3186187,3187415,forward
4523,ECK120023922,insCD-6,4498272,4499500,forward
4524,ECK120026444,yahH,339793,340089,forward
4525,ECK120026446,ybcD,566451,566687,forward
