,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
6543,ECK125238271,TSS_2954,2746292.0,unknown,reverse,,,,
6544,ECK125238272,TSS_2955,2746316.0,unknown,reverse,,,,
6545,ECK125238273,TSS_2956,2746694.0,unknown,reverse,,,,
6546,ECK125238274,TSS_2957,2747250.0,unknown,reverse,,,,
6547,ECK125238275,TSS_2959,2747931.0,unknown,forward,,,,
6548,ECK125238276,TSS_2960 (cluster),2748357.0,unknown,forward,,,,
6549,ECK125238277,TSS_2961,2748644.0,unknown,forward,,,,
6550,ECK125238278,TSS_2962,2749213.0,unknown,forward,,,,
6551,ECK125238279,TSS_2964,2752658.0,unknown,reverse,,,,
6552,ECK125238280,TSS_2965,2753488.0,unknown,forward,,,,
6553,ECK125238281,TSS_2966,2753555.0,unknown,forward,,,,
6554,ECK125238282,TSS_2967,2753588.0,unknown,forward,,,,
6555,ECK125238283,TSS_2968,2753594.0,unknown,forward,,,,
6556,ECK125238284,TSS_2969,2753599.0,unknown,forward,,,,
6557,ECK125238285,TSS_2970,2753605.0,unknown,forward,,,,
6558,ECK125238286,TSS_2971,2756133.0,unknown,forward,,,,
6559,ECK125238287,TSS_2972,2758658.0,unknown,reverse,,,,
6560,ECK125238288,TSS_2973,2761243.0,unknown,forward,,,,
6561,ECK125238289,TSS_2974,2765321.0,unknown,reverse,,,,
6562,ECK125238290,TSS_2975,2765482.0,unknown,reverse,,,,
6563,ECK125238291,TSS_2977,2765896.0,unknown,forward,,,,
6564,ECK125238292,TSS_2978,2765900.0,unknown,forward,,,,
6565,ECK125238293,TSS_2980,2766837.0,unknown,reverse,,,,
6566,ECK125238294,TSS_2981,2767514.0,unknown,reverse,,,,
6567,ECK125238295,TSS_2982,2771808.0,unknown,forward,,,,
6568,ECK125238296,TSS_2983,2777835.0,unknown,forward,,,,
6569,ECK125238297,TSS_2984,2778839.0,unknown,forward,,,,
6570,ECK125238298,TSS_2985,2779236.0,unknown,reverse,,,,
6571,ECK125238299,TSS_2986,2795625.0,unknown,forward,,,,
6572,ECK125238300,TSS_2987,2796813.0,unknown,reverse,,,,
6573,ECK125238301,TSS_2988,2796815.0,unknown,reverse,,,,
6574,ECK125238302,TSS_2989,2797187.0,unknown,forward,,,,
6575,ECK125238303,TSS_2990,2797266.0,unknown,forward,,,,
6576,ECK125238304,TSS_2992,2805036.0,unknown,forward,,,,
6577,ECK125238305,TSS_2993,2809569.0,unknown,forward,,,,
6578,ECK125238306,TSS_2994,2809748.0,unknown,forward,,,,
6579,ECK125238307,TSS_2995,2809756.0,unknown,forward,,,,
6580,ECK125238308,TSS_2996,2811338.0,unknown,forward,,,,
6581,ECK125238309,TSS_2998,2815236.0,unknown,reverse,,,,
6582,ECK125238310,TSS_2999,2815242.0,unknown,reverse,,,,
6583,ECK125238311,TSS_3000,2816260.0,unknown,reverse,,,,
6584,ECK125238312,TSS_3001,2816461.0,unknown,reverse,,,,
6585,ECK125238313,TSS_3002,2818645.0,unknown,reverse,,,,
6586,ECK125238314,TSS_3006,2819585.0,unknown,reverse,,,,
6587,ECK125238315,TSS_3007 (cluster),2819687.0,unknown,reverse,,,,
6588,ECK125238316,TSS_3008,2821435.0,unknown,reverse,,,,
6589,ECK125238317,TSS_3009,2822024.0,unknown,reverse,,,,
6590,ECK125238318,TSS_3010,2822039.0,unknown,reverse,,,,
6591,ECK125238319,TSS_3011,2822087.0,unknown,reverse,,,,
6592,ECK125238320,TSS_3013,2823573.0,unknown,reverse,,,,
6593,ECK125238321,TSS_3014,2823575.0,unknown,reverse,,,,
6594,ECK125238322,TSS_3015,2823818.0,unknown,reverse,,,,
6595,ECK125238323,TSS_3016,2825541.0,unknown,reverse,,,,
6596,ECK125238324,TSS_3017 (cluster),2828961.0,unknown,forward,,,,
6597,ECK125238325,TSS_3018 (cluster),2829709.0,unknown,forward,,,,
6598,ECK125238326,TSS_3019,2829746.0,unknown,forward,,,,
6599,ECK125238327,TSS_3020,2839288.0,unknown,reverse,,,,
6600,ECK125238328,TSS_3021,2843079.0,unknown,reverse,,,,
6601,ECK125238329,TSS_3025,2861256.0,unknown,reverse,,,,
6602,ECK125238330,TSS_3026,2866797.0,unknown,reverse,,,,
6603,ECK125238331,TSS_3027,2867113.0,unknown,reverse,,,,
6604,ECK125238332,TSS_3028,2867456.0,unknown,reverse,,,,
6605,ECK125238333,TSS_3029,2867493.0,unknown,reverse,,,,
6606,ECK125238334,TSS_3030,2867551.0,unknown,reverse,,,,
6607,ECK125238335,TSS_3031,2867572.0,unknown,reverse,,,,
6608,ECK125238336,TSS_3032,2867645.0,unknown,reverse,,,,
6609,ECK125238337,TSS_3034,2868128.0,unknown,reverse,,,,
6610,ECK125238338,TSS_3036,2872900.0,unknown,reverse,,,,
6611,ECK125238339,TSS_3037,2872957.0,unknown,reverse,,,,
6612,ECK125238340,TSS_3038,2872975.0,unknown,reverse,,,,
6613,ECK125238341,TSS_3039,2875496.0,unknown,reverse,,,,
6614,ECK125238342,TSS_3040,2875544.0,unknown,reverse,,,,
6615,ECK125238343,TSS_3041,2876370.0,unknown,reverse,,,,
6616,ECK125238344,TSS_3042,2876547.0,unknown,forward,,,,
6617,ECK125238345,TSS_3043,2884659.0,unknown,reverse,,,,
6618,ECK125238346,TSS_3044,2888303.0,unknown,reverse,,,,
6619,ECK125238347,TSS_3045,2888316.0,unknown,reverse,,,,
6620,ECK125238348,TSS_3046 (cluster),2888497.0,unknown,reverse,,,,
6621,ECK125238349,TSS_3047,2888501.0,unknown,reverse,,,,
6622,ECK125238350,TSS_3048 (cluster),2889307.0,unknown,reverse,,,,
6623,ECK125238351,TSS_3049,2889320.0,unknown,reverse,,,,
6624,ECK125238352,TSS_3050,2890373.0,unknown,reverse,,,,
6625,ECK125238353,TSS_3051 (cluster),2891032.0,unknown,reverse,,,,
6626,ECK125238354,TSS_3052,2891818.0,unknown,reverse,,,,
6627,ECK125238355,TSS_3053,2891963.0,unknown,reverse,,,,
6628,ECK125238356,TSS_3054,2892190.0,unknown,forward,,,,
6629,ECK125238357,TSS_3055,2907117.0,unknown,reverse,,,,
6630,ECK125238358,TSS_3056,2907189.0,unknown,reverse,,,,
6631,ECK125238359,TSS_3057 (cluster),2907196.0,unknown,reverse,,,,
6632,ECK125238360,TSS_3058 (cluster),2907241.0,unknown,reverse,,,,
6633,ECK125238361,TSS_3059,2907580.0,unknown,reverse,,,,
6634,ECK125238362,TSS_3060,2907627.0,unknown,reverse,,,,
6635,ECK125238363,TSS_3061,2907633.0,unknown,reverse,,,,
6636,ECK125238364,TSS_3062,2907661.0,unknown,forward,,,,
6637,ECK125238365,TSS_3063,2907662.0,unknown,reverse,,,,
6638,ECK125238366,TSS_3064 (cluster),2907665.0,unknown,reverse,,,,
6639,ECK125238367,TSS_3065,2907682.0,unknown,reverse,,,,
6640,ECK125238368,TSS_3066,2907694.0,unknown,reverse,,,,
6641,ECK125238369,TSS_3067,2907716.0,unknown,reverse,,,,
6642,ECK125238370,TSS_3068,2907923.0,unknown,reverse,,,,
6643,ECK125238371,TSS_3069,2907932.0,unknown,reverse,,,,
6644,ECK125238372,TSS_3070,2907956.0,unknown,reverse,,,,
6645,ECK125238373,TSS_3072 (cluster),2907975.0,unknown,reverse,,,,
6646,ECK125238374,TSS_3073 (cluster),2908021.0,unknown,reverse,,,,
6647,ECK125238375,TSS_3074 (cluster),2908226.0,unknown,reverse,,,,
6648,ECK125238376,TSS_3075,2908550.0,unknown,reverse,,,,
6649,ECK125238377,TSS_3076,2908879.0,unknown,reverse,,,,
6650,ECK125238378,TSS_3077,2908881.0,unknown,reverse,,,,
6651,ECK125238379,TSS_3078,2909694.0,unknown,reverse,,,,
6652,ECK125238380,TSS_3079,2909704.0,unknown,reverse,,,,
6653,ECK125238381,TSS_3080,2909706.0,unknown,reverse,,,,
6654,ECK125238382,TSS_3081,2909711.0,unknown,reverse,,,,
6655,ECK125238383,TSS_3082 (cluster),2909716.0,unknown,reverse,,,,
6656,ECK125238384,TSS_3083 (cluster),2909795.0,unknown,reverse,,,,
6657,ECK125238385,TSS_3085,2913146.0,unknown,reverse,,,,
6658,ECK125238386,TSS_3086,2913158.0,unknown,reverse,,,,
6659,ECK125238387,TSS_3087,2915029.0,unknown,reverse,,,,
6660,ECK125238388,TSS_3088,2916877.0,unknown,forward,,,,
6661,ECK125238389,TSS_3089,2923556.0,unknown,reverse,,,,
6662,ECK125238390,TSS_3090,2924137.0,unknown,reverse,,,,
6663,ECK125238391,TSS_3091,2924349.0,unknown,reverse,,,,
6664,ECK125238392,TSS_3092,2924385.0,unknown,reverse,,,,
6665,ECK125238393,TSS_3093,2924391.0,unknown,reverse,,,,
6666,ECK125238394,TSS_3094,2924394.0,unknown,reverse,,,,
6667,ECK125238395,TSS_3095,2924415.0,unknown,reverse,,,,
6668,ECK125238396,TSS_3096 (cluster),2924424.0,unknown,reverse,,,,
6669,ECK125238397,TSS_3097,2924436.0,unknown,reverse,,,,
6670,ECK125238398,TSS_3098 (cluster),2924452.0,unknown,reverse,,,,
6671,ECK125238399,TSS_3099,2924464.0,unknown,reverse,,,,
6672,ECK125238400,TSS_3100,2924466.0,unknown,reverse,,,,
6673,ECK125238401,TSS_3101,2924468.0,unknown,reverse,,,,
6674,ECK125238402,TSS_3102 (cluster),2924473.0,unknown,reverse,,,,
6675,ECK125238403,TSS_3103 (cluster),2924477.0,unknown,reverse,,,,
6676,ECK125238404,TSS_3104,2924484.0,unknown,reverse,,,,
6677,ECK125238405,TSS_3105,2924496.0,unknown,reverse,,,,
6678,ECK125238406,TSS_3106,2924507.0,unknown,reverse,,,,
6679,ECK125238407,TSS_3107,2924509.0,unknown,reverse,,,,
6680,ECK125238408,TSS_3108 (cluster),2924522.0,unknown,reverse,,,,
6681,ECK125238409,TSS_3110,2924528.0,unknown,reverse,,,,
6682,ECK125238410,TSS_3111,2925313.0,unknown,reverse,,,,
6683,ECK125238411,TSS_3112,2926272.0,unknown,forward,,,,
6684,ECK125238412,TSS_3113,2926407.0,unknown,forward,,,,
6685,ECK125238413,TSS_3114,2926537.0,unknown,forward,,,,
6686,ECK125238414,TSS_3115,2931034.0,unknown,forward,,,,
6687,ECK125238415,TSS_3116,2941109.0,unknown,reverse,,,,
6688,ECK125238416,TSS_3118,2942729.0,unknown,forward,,,,
6689,ECK125238417,TSS_3119,2942760.0,unknown,forward,,,,
6690,ECK125238418,TSS_3120,2943213.0,unknown,reverse,,,,
6691,ECK125238419,TSS_3121,2943319.0,unknown,forward,,,,
6692,ECK125238420,TSS_3122,2946548.0,unknown,reverse,,,,
6693,ECK125238421,TSS_3123,2947497.0,unknown,forward,,,,
6694,ECK125238422,TSS_3124,2947518.0,unknown,reverse,,,,
6695,ECK125238423,TSS_3125,2947607.0,unknown,forward,,,,
6696,ECK125238424,TSS_3126,2949064.0,unknown,reverse,,,,
6697,ECK125238425,TSS_3127,2951765.0,unknown,reverse,,,,
6698,ECK125238426,TSS_3128 (cluster),2965245.0,unknown,reverse,,,,
6699,ECK125238427,TSS_3129,2966117.0,unknown,reverse,,,,
6700,ECK125238428,TSS_3130,2967019.0,unknown,reverse,,,,
6701,ECK125238429,TSS_3131,2967163.0,unknown,reverse,,,,
6702,ECK125238430,TSS_3132,2970394.0,unknown,forward,,,,
6703,ECK125238431,TSS_3133,2971238.0,unknown,forward,,,,
6704,ECK125238432,TSS_3134 (cluster),2971565.0,unknown,forward,,,,
6705,ECK125238433,TSS_3135,2971604.0,unknown,forward,,,,
6706,ECK125238434,TSS_3136,2975992.0,unknown,reverse,,,,
6707,ECK125238435,TSS_3137,2976050.0,unknown,reverse,,,,
6708,ECK125238436,TSS_3139,2977006.0,unknown,forward,,,,
6709,ECK125238437,TSS_3140,2978995.0,unknown,forward,,,,
6710,ECK125238438,TSS_3141,2985613.0,unknown,reverse,,,,
6711,ECK125238439,TSS_3142 (cluster),2997629.0,unknown,reverse,,,,
6712,ECK125238440,TSS_3143,2999067.0,unknown,reverse,,,,
6713,ECK125238441,TSS_3144,2999069.0,unknown,reverse,,,,
6714,ECK125238442,TSS_3145,2999918.0,unknown,reverse,,,,
6715,ECK125238443,TSS_3146,3034170.0,unknown,reverse,,,,
6716,ECK125238444,TSS_3147,3034200.0,unknown,reverse,,,,
6717,ECK125238445,TSS_3148,3034309.0,unknown,reverse,,,,
6718,ECK125238446,TSS_3149,3034602.0,unknown,reverse,,,,
6719,ECK125238447,TSS_3150,3034638.0,unknown,reverse,,,,
6720,ECK125238448,TSS_3151,3034998.0,unknown,reverse,,,,
6721,ECK125238449,TSS_3152,3035019.0,unknown,reverse,,,,
6722,ECK125238450,TSS_3153,3035030.0,unknown,reverse,,,,
6723,ECK125238451,TSS_3154,3035058.0,unknown,reverse,,,,
6724,ECK125238452,TSS_3155,3035062.0,unknown,reverse,,,,
6725,ECK125238453,TSS_3156,3035121.0,unknown,reverse,,,,
6726,ECK125238454,TSS_3157,3035166.0,unknown,reverse,,,,
6727,ECK125238455,TSS_3158,3035202.0,unknown,reverse,,,,
6728,ECK125238456,TSS_3159,3035315.0,unknown,reverse,,,,
6729,ECK125238457,TSS_3160,3035434.0,unknown,reverse,,,,
6730,ECK125238458,TSS_3161,3036095.0,unknown,reverse,,,,
6731,ECK125238459,TSS_3162 (cluster),3036210.0,unknown,reverse,,,,
6732,ECK125238460,TSS_3163,3036221.0,unknown,reverse,,,,
6733,ECK125238461,TSS_3164,3036252.0,unknown,reverse,,,,
6734,ECK125238462,TSS_3165,3036324.0,unknown,reverse,,,,
6735,ECK125238463,TSS_3166,3038872.0,unknown,reverse,,,,
6736,ECK125238464,TSS_3167,3039766.0,unknown,reverse,,,,
6737,ECK125238465,TSS_3168,3039778.0,unknown,reverse,,,,
6738,ECK125238466,TSS_3171,3041279.0,unknown,forward,,,,
6739,ECK125238467,TSS_3173,3043184.0,unknown,reverse,,,,
6740,ECK125238468,TSS_3174,3043639.0,unknown,forward,,,,
6741,ECK125238469,TSS_3175 (cluster),3043922.0,unknown,forward,,,,
6742,ECK125238470,TSS_3176,3048166.0,unknown,reverse,,,,
6743,ECK125238471,TSS_3177,3052030.0,unknown,reverse,,,,
6744,ECK125238472,TSS_3178,3052033.0,unknown,reverse,,,,
6745,ECK125238473,TSS_3179,3052058.0,unknown,reverse,,,,
6746,ECK125238474,TSS_3180,3052060.0,unknown,reverse,,,,
6747,ECK125238475,TSS_3181,3052064.0,unknown,reverse,,,,
6748,ECK125238476,TSS_3182,3052819.0,unknown,reverse,,,,
6749,ECK125238477,TSS_3184 (cluster),3055487.0,unknown,forward,,,,
6750,ECK125238478,TSS_3185,3055639.0,unknown,forward,,,,
6751,ECK125238479,TSS_3186,3055757.0,unknown,forward,,,,
6752,ECK125238480,TSS_3188,3055764.0,unknown,forward,,,,
6753,ECK125238481,TSS_3189,3055899.0,unknown,forward,,,,
6754,ECK125238482,TSS_3191 (cluster),3055983.0,unknown,forward,,,,
6755,ECK125238483,TSS_3193,3057340.0,unknown,reverse,,,,
6756,ECK125238484,TSS_3194,3057467.0,unknown,reverse,,,,
6757,ECK125238485,TSS_3195,3057593.0,unknown,reverse,,,,
6758,ECK125238486,TSS_3196,3057726.0,unknown,reverse,,,,
6759,ECK125238487,TSS_3197,3057734.0,unknown,reverse,,,,
6760,ECK125238488,TSS_3198,3058242.0,unknown,reverse,,,,
6761,ECK125238489,TSS_3199,3058303.0,unknown,reverse,,,,
6762,ECK125238490,TSS_3200,3058379.0,unknown,reverse,,,,
6763,ECK125238491,TSS_3201,3058419.0,unknown,reverse,,,,
6764,ECK125238492,TSS_3202 (cluster),3058434.0,unknown,reverse,,,,
6765,ECK125238493,TSS_3203,3058455.0,unknown,reverse,,,,
6766,ECK125238494,TSS_3205 (cluster),3059719.0,unknown,forward,,,,
6767,ECK125238495,TSS_3206,3059729.0,unknown,forward,,,,
6768,ECK125238496,TSS_3209,3070765.0,unknown,reverse,,,,
6769,ECK125238497,TSS_3210,3070776.0,unknown,reverse,,,,
6770,ECK125238498,TSS_3211,3070817.0,unknown,forward,,,,
6771,ECK125238499,TSS_3212,3070829.0,unknown,reverse,,,,
6772,ECK125238500,TSS_3213,3070877.0,unknown,reverse,,,,
6773,ECK125238501,TSS_3214,3070946.0,unknown,reverse,,,,
6774,ECK125238502,TSS_3215,3070948.0,unknown,reverse,,,,
6775,ECK125238503,TSS_3216,3070980.0,unknown,reverse,,,,
6776,ECK125238504,TSS_3217,3071020.0,unknown,reverse,,,,
6777,ECK125238505,TSS_3218 (cluster),3071228.0,unknown,reverse,,,,
6778,ECK125238506,TSS_3219 (cluster),3071234.0,unknown,reverse,,,,
6779,ECK125238507,TSS_3220,3071237.0,unknown,reverse,,,,
6780,ECK125238508,TSS_3221,3071240.0,unknown,reverse,,,,
6781,ECK125238509,TSS_3222,3071246.0,unknown,reverse,,,,
6782,ECK125238510,TSS_3223,3071253.0,unknown,reverse,,,,
6783,ECK125238511,TSS_3224,3071257.0,unknown,reverse,,,,
6784,ECK125238512,TSS_3225,3071259.0,unknown,reverse,,,,
6785,ECK125238513,TSS_3226,3071272.0,unknown,forward,,,,
6786,ECK125238514,TSS_3227 (cluster),3071402.0,unknown,reverse,,,,
6787,ECK125238515,TSS_3228,3071654.0,unknown,reverse,,,,
6788,ECK125238516,TSS_3229,3071673.0,unknown,reverse,,,,
6789,ECK125238517,TSS_3230,3071681.0,unknown,reverse,,,,
6790,ECK125238518,TSS_3231,3071926.0,unknown,reverse,,,,
6791,ECK125238519,TSS_3232 (cluster),3071970.0,unknown,reverse,,,,
6792,ECK125238520,TSS_3233,3071974.0,unknown,reverse,,,,
6793,ECK125238521,TSS_3234,3072004.0,unknown,reverse,,,,
6794,ECK125238522,TSS_3235,3072006.0,unknown,reverse,,,,
6795,ECK125238523,TSS_3236,3072009.0,unknown,reverse,,,,
6796,ECK125238524,TSS_3237,3072011.0,unknown,reverse,,,,
6797,ECK125238525,TSS_3238,3072030.0,unknown,forward,,,,
6798,ECK125238526,TSS_3239,3072032.0,unknown,reverse,,,,
6799,ECK125238527,TSS_3240,3072041.0,unknown,reverse,,,,
6800,ECK125238528,TSS_3241,3072121.0,unknown,reverse,,,,
6801,ECK125238529,TSS_3242,3072341.0,unknown,reverse,,,,
6802,ECK125238530,TSS_3243,3072348.0,unknown,reverse,,,,
6803,ECK125238531,TSS_3244 (cluster),3072367.0,unknown,reverse,,,,
6804,ECK125238532,TSS_3245 (cluster),3072371.0,unknown,reverse,,,,
6805,ECK125238533,TSS_3246,3072373.0,unknown,reverse,,,,
6806,ECK125238534,TSS_3247,3072375.0,unknown,reverse,,,,
6807,ECK125238535,TSS_3248,3072393.0,unknown,reverse,,,,
6808,ECK125238536,TSS_3249 (cluster),3072629.0,unknown,reverse,,,,
6809,ECK125238537,TSS_3250 (cluster),3072642.0,unknown,reverse,,,,
6810,ECK125238538,TSS_3252 (cluster),3072682.0,unknown,reverse,,,,
6811,ECK125238539,TSS_3254,3072831.0,unknown,reverse,,,,
6812,ECK125238540,TSS_3255,3072852.0,unknown,reverse,,,,
6813,ECK125238541,TSS_3256 (cluster),3072860.0,unknown,reverse,,,,
6814,ECK125238542,TSS_3257 (cluster),3072929.0,unknown,reverse,,,,
6815,ECK125238543,TSS_3258,3072931.0,unknown,reverse,,,,
6816,ECK125238544,TSS_3259 (cluster),3072934.0,unknown,reverse,,,,
6817,ECK125238545,TSS_3260,3073321.0,unknown,reverse,,,,
6818,ECK125238546,TSS_3262,3081715.0,unknown,reverse,,,,
6819,ECK125238547,TSS_3263,3084201.0,unknown,reverse,,,,
6820,ECK125238548,TSS_3264,3084894.0,unknown,reverse,,,,
6821,ECK125238549,TSS_3265,3085378.0,unknown,reverse,,,,
6822,ECK125238550,TSS_3266,3086683.0,unknown,forward,,,,
6823,ECK125238551,TSS_3267 (cluster),3087216.0,unknown,forward,,,,
6824,ECK125238552,TSS_3268,3087246.0,unknown,forward,,,,
6825,ECK125238553,TSS_3270,3091069.0,unknown,forward,,,,
6826,ECK125238554,TSS_3271,3091787.0,unknown,forward,,,,
6827,ECK125238555,TSS_3272,3091809.0,unknown,forward,,,,
6828,ECK125238556,TSS_3273,3092076.0,unknown,forward,,,,
6829,ECK125238557,TSS_3274,3092824.0,unknown,forward,,,,
6830,ECK125238558,TSS_3275 (cluster),3092826.0,unknown,forward,,,,
6831,ECK125238559,TSS_3276 (cluster),3092900.0,unknown,forward,,,,
6832,ECK125238560,TSS_3277 (cluster),3092907.0,unknown,forward,,,,
6833,ECK125238561,TSS_3278,3095325.0,unknown,forward,,,,
6834,ECK125238562,TSS_3279 (cluster),3095663.0,unknown,forward,,,,
6835,ECK125238563,TSS_3280,3095806.0,unknown,forward,,,,
6836,ECK125238564,TSS_3281,3096085.0,unknown,forward,,,,
6837,ECK125238565,TSS_3283,3101055.0,unknown,reverse,,,,
6838,ECK125238566,TSS_3284,3102157.0,unknown,reverse,,,,
6839,ECK125238567,TSS_3285 (cluster),3102193.0,unknown,reverse,,,,
6840,ECK125238568,TSS_3286 (cluster),3102200.0,unknown,reverse,,,,
6841,ECK125238569,TSS_3287 (cluster),3102236.0,unknown,reverse,,,,
6842,ECK125238570,TSS_3288,3102247.0,unknown,reverse,,,,
6843,ECK125238571,TSS_3290,3102279.0,unknown,reverse,,,,
6844,ECK125238572,TSS_3291,3102291.0,unknown,reverse,,,,
6845,ECK125238573,TSS_3292,3102390.0,unknown,reverse,,,,
6846,ECK125238574,TSS_3294,3104042.0,unknown,forward,,,,
6847,ECK125238575,TSS_3296,3109524.0,unknown,forward,,,,
6848,ECK125238576,TSS_3297,3111225.0,unknown,forward,,,,
6849,ECK125238577,TSS_3298,3115931.0,unknown,reverse,,,,
6850,ECK125238578,TSS_3299,3121581.0,unknown,reverse,,,,
6851,ECK125238579,TSS_3300,3124265.0,unknown,reverse,,,,
6852,ECK125238580,TSS_3301,3130141.0,unknown,forward,,,,
6853,ECK125238581,TSS_3302,3130187.0,unknown,forward,,,,
6854,ECK125238582,TSS_3303,3131165.0,unknown,forward,,,,
6855,ECK125238583,TSS_3305,3138702.0,unknown,forward,,,,
6856,ECK125238584,TSS_3306,3141794.0,unknown,reverse,,,,
6857,ECK125238585,TSS_3307,3144533.0,unknown,reverse,,,,
6858,ECK125238586,TSS_3308,3145033.0,unknown,reverse,,,,
6859,ECK125238587,TSS_3309 (cluster),3145041.0,unknown,reverse,,,,
6860,ECK125238588,TSS_3310,3146287.0,unknown,reverse,,,,
6861,ECK125238589,TSS_3311,3146356.0,unknown,reverse,,,,
6862,ECK125238590,TSS_3313,3146405.0,unknown,reverse,,,,
6863,ECK125238591,TSS_3314,3147862.0,unknown,forward,,,,
6864,ECK125238592,TSS_3315,3149496.0,unknown,reverse,,,,
6865,ECK125238593,TSS_3317,3153632.0,unknown,forward,,,,
6866,ECK125238594,TSS_3318,3155303.0,unknown,forward,,,,
6867,ECK125238595,TSS_3319,3156572.0,unknown,forward,,,,
6868,ECK125238596,TSS_3320,3159812.0,unknown,reverse,,,,
6869,ECK125238597,TSS_3321,3162917.0,unknown,reverse,,,,
6870,ECK125238598,TSS_3322,3162961.0,unknown,reverse,,,,
6871,ECK125238599,TSS_3323,3163080.0,unknown,reverse,,,,
6872,ECK125238600,TSS_3324,3166021.0,unknown,reverse,,,,
6873,ECK125238601,TSS_3325,3167746.0,unknown,reverse,,,,
6874,ECK125238602,TSS_3326 (cluster),3169416.0,unknown,reverse,,,,
6875,ECK125238603,TSS_3327,3172504.0,unknown,forward,,,,
6876,ECK125238604,TSS_3328 (cluster),3173120.0,unknown,forward,,,,
6877,ECK125238605,TSS_3329,3174907.0,unknown,reverse,,,,
6878,ECK125238606,TSS_3330,3175645.0,unknown,reverse,,,,
6879,ECK125238607,TSS_3331,3176921.0,unknown,reverse,,,,
6880,ECK125238608,TSS_3332,3176965.0,unknown,reverse,,,,
6881,ECK125238609,TSS_3333,3177710.0,unknown,reverse,,,,
6882,ECK125238610,TSS_3334,3178001.0,unknown,forward,,,,
6883,ECK125238611,TSS_3336,3178133.0,unknown,forward,,,,
6884,ECK125238612,TSS_3337,3178889.0,unknown,forward,,,,
6885,ECK125238613,TSS_3338,3179055.0,unknown,forward,,,,
6886,ECK125238614,TSS_3339,3179717.0,unknown,forward,,,,
6887,ECK125238615,TSS_3340,3180436.0,unknown,forward,,,,
6888,ECK125238616,TSS_3341 (cluster),3182422.0,unknown,forward,,,,
6889,ECK125238617,TSS_3342,3182440.0,unknown,reverse,,,,
6890,ECK125238618,TSS_3343,3182450.0,unknown,forward,,,,
6891,ECK125238619,TSS_3344,3182452.0,unknown,forward,,,,
6892,ECK125238620,TSS_3345,3183378.0,unknown,reverse,,,,
6893,ECK125238621,TSS_3346,3183398.0,unknown,reverse,,,,
6894,ECK125238622,TSS_3347,3183566.0,unknown,reverse,,,,
6895,ECK125238623,TSS_3348,3184236.0,unknown,reverse,,,,
6896,ECK125238624,TSS_3349,3184251.0,unknown,forward,,,,
6897,ECK125238625,TSS_3350,3184263.0,unknown,reverse,,,,
6898,ECK125238626,TSS_3351,3184813.0,unknown,forward,,,,
6899,ECK125238627,TSS_3352,3184992.0,unknown,forward,,,,
6900,ECK125238628,TSS_3353 (cluster),3186158.0,unknown,forward,,,,
6901,ECK125238629,TSS_3354,3186657.0,unknown,forward,,,,
6902,ECK125238630,TSS_3355,3191904.0,unknown,reverse,,,,
6903,ECK125238631,TSS_3356,3191989.0,unknown,reverse,,,,
6904,ECK125238632,TSS_3357,3192942.0,unknown,forward,,,,
6905,ECK125238633,TSS_3359,3196753.0,unknown,reverse,,,,
6906,ECK125238634,TSS_3360,3196771.0,unknown,reverse,,,,
6907,ECK125238635,TSS_3361,3196781.0,unknown,reverse,,,,
6908,ECK125238636,TSS_3362,3198661.0,unknown,reverse,,,,
6909,ECK125238637,TSS_3363 (cluster),3201032.0,unknown,reverse,,,,
6910,ECK125238638,TSS_3364,3201036.0,unknown,reverse,,,,
6911,ECK125238639,TSS_3365,3201334.0,unknown,forward,,,,
6912,ECK125238640,TSS_3366,3204655.0,unknown,forward,,,,
6913,ECK125238641,TSS_3367,3206279.0,unknown,reverse,,,,
6914,ECK125238642,TSS_3369,3210649.0,unknown,forward,,,,
6915,ECK125238643,TSS_3370,3210721.0,unknown,forward,,,,
6916,ECK125238644,TSS_3371,3210759.0,unknown,forward,,,,
6917,ECK125238645,TSS_3372,3212730.0,unknown,forward,,,,
6918,ECK125238646,TSS_3373,3212852.0,unknown,forward,,,,
6919,ECK125238647,TSS_3374 (cluster),3212941.0,unknown,forward,,,,
